-0.766223145,0.068940088
-0.807103271,0.066582202
-0.755612183,0.138217017
-0.687813721,0.167297607
-0.571875,0.152925732
-0.48017395,0.128673193
-0.392158813,0.009992944
-0.439517212,0.003817529
-0.52395813,0.114413599
-0.645258179,0.225346509
-0.728358765,0.130357397
-0.700435181,0.185037891
-0.556796265,0.01246311
-0.625823364,0.065908521
-0.881826782,0.166287085
-1.024683838,0.23399209
-0.976543579,0.199634326
-0.924047241,0.220406177
-0.785881348,0.184476489
-0.592873535,0.159774829
-0.542164307,0.240392065
-0.449793091,0.204911499
-0.470233154,0.228153516
-0.330280151,0.257346387
-0.264380493,0.237921899
-0.306712646,0.166174805
-0.474477539,0.20536062
-0.641013794,0.191550146
-0.641907349,0.21333252
-0.693398438,0.260939355
-0.710599365,0.264195483
-0.742097168,0.223325464
-0.777280884,0.165613403
-0.786551514,0.2134448
-0.909526978,0.232757007
-0.905617676,0.235114893
-0.844185791,0.251507813
-0.773706665,0.231521924
-0.71562561,0.251956934
-0.495922852,0.18481333
-0.416619873,0.160673071
-0.273427734,0.082750562
-0.371271973,0.256223584
-0.442197876,0.251507813
-0.514464111,0.227928955
-0.65687439,0.280700684
-0.806209717,0.331226807
-0.672623291,0.093529468
-0.748575439,0.164041479
-0.769015503,0.202216772
-0.876018677,0.397584448
-0.836367188,0.445528125
-0.737629395,0.418244019
-0.613201904,0.41453877
-0.501730957,0.403310742
-0.450351563,0.357500391
-0.337651978,0.328756641
-0.348039551,0.234778052
-0.214341431,0.142034546
-0.274991455,0.197837842
-0.437171631,0.277107715
-0.525410156,0.295072559
-0.53993042,0.26689021
-0.535909424,0.171901099
-0.595554199,0.136532813
-0.673070068,0.288223462
-0.79727417,0.31629353
-0.845861206,0.200083447
-0.944598999,0.306749707
-0.783647461,0.398819531
-0.645704956,0.385345898
-0.54406311,0.300686572
-0.426113892,0.230960522
-0.372835693,0.238820142
-0.357310181,0.239493823
-0.339885864,0.125529346
-0.493688965,0.198174683
-0.499720459,0.218160571
-0.527197266,0.268013013
-0.602590942,0.246904321
-0.680218506,0.200420288
-0.768345337,0.204013257
-0.841616821,0.263297241
-0.895788574,0.347619727
-0.83513855,0.383998535
-0.766669922,0.381079248
-0.64916748,0.294062036
-0.576231079,0.277556836
-0.35161377,0.204237817
-0.297218628,0.203339575
-0.290963745,0.268798975
-0.155031738,0.193683472
-0.2800177,0.234328931
-0.363676758,0.248588525
-0.371607056,0.164490601
-0.543616333,0.124967944
-0.66357605,0.100939966
-0.740756836,0.187395776
-0.774153442,0.242749951
-0.830335693,0.285865576
-0.722438965,0.22602019
-0.783647461,0.218609692
-0.7552771,0.186834375
-0.787891846,0.21366936
-0.691611328,0.302819897
-0.575002441,0.257683228
-0.439517212,0.181108081
-0.376968384,0.0739927
-0.39026001,0.051985767
-0.419300537,0.052434888
-0.48866272,0.167297607
-0.596224365,0.28350769
-0.555455933,0.18054668
-0.653188477,0.24656748
-0.701663818,0.220406177
-0.657879639,0.0904979
-0.678319702,0.102287329
-0.791689453,0.183241406
-0.771137695,0.168757251
-0.804422607,0.142820508
-0.697977905,0.044238428
-0.607840576,0.046259473
-0.456271362,0.148995923
-0.309728394,0.208279907
-0.359208984,0.22983772
-0.357310181,0.253079736
-0.385233765,0.173136182
-0.381212769,0.231072803
-0.531218262,0.314047925
-0.680665283,0.326960156
-0.818942871,0.244546436
-0.821623535,0.259928833
-0.750921021,0.214230762
-0.871885986,0.264981445
-0.792583008,0.220293896
-0.726571655,0.179872998
-0.648720703,0.130245117
-0.625153198,0.147536279
-0.627610474,0.260827075
-0.46006897,0.243648193
-0.374176025,0.13956438
-0.388026123,0.067592725
-0.465877075,0.155620459
-0.476152954,0.150792407
-0.515692749,0.243423633
-0.53401062,0.269023535
-0.642130737,0.241627148
-0.689935913,0.151578369
-0.826203003,0.232532446
-0.763989258,0.131031079
-0.762872314,0.141809985
-0.804422607,0.146301196
-0.867418213,0.182230884
-0.773483276,0.209178149
-0.586283569,0.218160571
-0.55333374,0.240055225
-0.444766846,0.069276929
-0.389924927,0.178974756
-0.291968994,0.235339453
-0.382776489,0.35312146
-0.438288574,0.344700439
-0.525745239,0.404208984
-0.626158447,0.44754917
-0.63833313,0.388377466
-0.630067749,0.235002612
-0.650172729,0.116771484
-0.767786865,0.151129248
-0.729252319,0.096224194
-0.80475769,0.217262329
-0.739751587,0.117108325
-0.837372437,0.187732617
-0.762202148,0.217374609
-0.674298706,0.235564014
-0.437059937,0.25476394
-0.338657227,0.130357397
-0.41706665,0.137880176
-0.438623657,0.235002612
-0.4693396,0.3614302
-0.426672363,0.230511401
-0.507650757,0.232307886
-0.550988159,0.180883521
-0.669719238,0.238820142
-0.793141479,0.343465356
-0.722438965,0.261388477
-0.643917847,0.1559573
-0.722215576,0.082975122
-0.81581543,0.175269507
-0.769909058,0.302370776
-0.621690674,0.278567358
-0.491455078,0.246904321
-0.427007446,0.181444922
-0.344353638,0.169767773
-0.408354492,0.37782312
-0.299564209,0.281149805
-0.415614624,0.166174805
-0.430916748,0.025599902
-0.449346313,0.037501611
-0.449793091,0.148771362
-0.465765381,0.111943433
-0.596671143,0.14371875
-0.702557373,0.150792407
-0.625376587,0.12305918
-0.757399292,0.356040747
-0.626716919,0.319437378
-0.583379517,0.182680005
-0.640678711,0.103185571
-0.709370728,0.172125659
-0.515357666,0.186834375
-0.354852905,0.129571436
-0.346364136,0.12305918
-0.348374634,0.13125564
-0.333184204,0.140799463
-0.416173096,0.281823486
-0.472243652,0.257458667
-0.576119385,0.210413232
-0.721210327,0.247241162
-0.713280029,0.181108081
-0.847201538,0.156294141
-0.929855347,0.155508179
-0.944822388,0.232869287
-0.847871704,0.223886865
-0.670166016,0.13136792
-0.654193726,0.198623804
-0.547078857,0.242525391
-0.533675537,0.233542969
-0.359432373,0.085333008
-0.217133789,0.0904979
-0.075505371,0.09835752
-0.253322754,0.200532568
-0.484194946,0.225121948
-0.653635254,0.325500513
-0.664022827,0.286426978
-0.760861816,0.309107593
-0.733720093,0.321009302
-0.745336304,0.259142871
-0.805539551,0.286539258
-0.839382935,0.266328809
-0.802970581,0.189416821
-0.782642212,0.168869531
-0.757846069,0.211423755
-0.741538696,0.181894043
-0.589187622,0.096785596
-0.495476074,0.140013501
-0.539707031,0.258469189
-0.332067261,0.103185571
-0.381659546,0.122834619
-0.54585022,0.15584502
-0.63319519,0.224560547
-0.613536987,0.212771118
-0.656651001,0.187283496
-0.769238892,0.223213184
-0.835361938,0.277444556
-0.905394287,0.311802319
-0.769909058,0.162694116
-0.687702026,0.207044824
-0.592873535,0.096897876
-0.67776123,0.21333252
-0.583602905,0.187171216
-0.491231689,0.288111182
-0.354517822,0.273177905
-0.38355835,0.248139404
-0.447000732,0.23803418
-0.44901123,0.29967605
-0.451915283,0.363451245
-0.592091675,0.411956323
-0.62571167,0.318875977
-0.768233643,0.357949512
-0.779403076,0.386917822
-0.680888672,0.360419678
-0.67776123,0.25869375
-0.769909058,0.159887109
-0.646821899,0.062090991
-0.587400513,0.195367676
-0.52730896,0.271381421
-0.49536438,0.334033813
-0.401987915,0.223437744
-0.358762207,0.139339819
-0.318217163,0.145066113
-0.251312256,0.125080225
-0.304590454,0.171676538
-0.465653687,0.271605981
-0.606500244,0.281037524
-0.779514771,0.321458423
-0.796268921,0.343577637
-0.755723877,0.30383042
-0.719311523,0.257683228
-0.769127197,0.174932666
-0.732156372,0.147536279
-0.720651855,0.212321997
-0.637216187,0.326174194
-0.64916748,0.394552881
-0.472355347,0.22164126
-0.376186523,0.128897754
-0.269071655,0.152813452
-0.311850586,0.345935522
-0.343460083,0.403984424
